queue name;run id;thread count;object count;object size;total enqueue time;total dequeue time;enqueue rate;dequeue rate
FIFO Queue;1;54;10000;10;3.66878;4.36968;2725.71;42.3796
FIFO Queue;2;54;10000;10;3.37514;3.26401;2962.84;56.7356
FIFO Queue;3;54;10000;10;3.44064;3.20771;2906.44;57.7313
FIFO Queue;4;54;10000;10;3.36042;3.19796;2975.82;57.9072
FIFO Queue;5;54;10000;10;3.51127;3.25814;2847.97;56.8378
FIFO Queue;6;54;10000;10;3.14675;3.92259;3177.88;47.2099
FIFO Queue;7;54;10000;10;3.44282;3.53653;2904.59;52.3636
FIFO Queue;8;54;10000;10;3.64002;3.57328;2747.24;51.825
FIFO Queue;9;54;10000;10;3.59956;3.17007;2778.12;58.4167
FIFO Queue;10;54;10000;10;3.07769;2.56604;3249.19;72.1677
